ANO;LOCALIDAD_RESIDENCIA;GRUPOS_EDAD_QUINQUENIOS;SEXO;CASOS;MUERTES
2022;18 - Rafael Uribe Uribe;03. 5 a 9 años;M;98;
2023;09 - Fontibón;11. 45 A 49 años;F;20;
2023;13 - Teusaquillo;19. 85 a 89 años;M;5;1
2024;14 - Los Mártires;19. 85 a 89 años;M;1;
2020;22 - En Rev_Loc;16. 70 a 74 años;M;75;
2021;07 - Bosa;18. 80 a 84 años;M;157;49
2021;08 - Kennedy;19. 85 a 89 años;M;211;83
2021;14 - Los Mártires;16. 70 a 74 años;F;131;10
2021;19 - Ciudad Bolívar;20. 90 a 94 años;F;39;9
2022;17 - La Candelaria;13. 55 a 59 años;F;72;
2022;99 - Localidad Desconocida;18. 80 a 84 años;F;43;2
2022;18 - Rafael Uribe Uribe;17. 75 a 79 años;F;104;5
2022;18 - Rafael Uribe Uribe;17. 75 a 79 años;M;110;12
2023;01 - Usaquén;11. 45 A 49 años;F;59;
2023;18 - Rafael Uribe Uribe;09. 35 a 39 años;M;7;
2020;17 - La Candelaria;14. 60 a 64 años;M;63;6
2021;06 - Tunjuelito;19. 85 a 89 años;F;52;12
2022;01 - Usaquén;21. 95 a 99 años;F;78;13
2022;06 - Tunjuelito;16. 70 a 74 años;M;76;4
2022;14 - Los Mártires;17. 75 a 79 años;M;53;4
2022;04 - San Cristóbal;20. 90 a 94 años;F;19;8
2022;18 - Rafael Uribe Uribe;04. 10 a 14 años;F;118;
2023;01 - Usaquén;06. 20 a 24 años;F;41;
2023;10 - Engativá;18. 80 a 84 años;F;31;
2023;19 - Ciudad Bolívar;07. 25 a 29 años;F;35;
2024;01 - Usaquén;20. 90 a 94 años;F;18;3
2024;01 - Usaquén;14. 60 a 64 años;F;38;
2020;07 - Bosa;19. 85 a 89 años;F;65;14
2021;09 - Fontibón;01. Menor de 1 año;M;69;
2021;13 - Teusaquillo;01. Menor de 1 año;M;30;
2021;16 - Puente Aranda;01. Menor de 1 año;M;48;
2021;17 - La Candelaria;12. 50 a 54 años;F;221;4
2022;07 - Bosa;21. 95 a 99 años;M;4;3
2022;13 - Teusaquillo;20. 90 a 94 años;F;55;6
2022;17 - La Candelaria;17. 75 a 79 años;M;23;1
2022;17 - La Candelaria;11. 45 A 49 años;M;58;
2022;04 - San Cristóbal;17. 75 a 79 años;F;106;5
2022;15 - Antonio Nariño;20. 90 a 94 años;F;14;2
2022;99 - Localidad Desconocida;21. 95 a 99 años;F;3;
2022;99 - Localidad Desconocida;20. 90 a 94 años;F;10;1
2022;18 - Rafael Uribe Uribe;18. 80 a 84 años;M;77;14
2022;18 - Rafael Uribe Uribe;20. 90 a 94 años;F;24;7
2023;11 - Suba;10. 40 a 44 años;M;47;
2024;08 - Kennedy;03. 5 a 9 años;M;7;
2021;99 - Localidad Desconocida;18. 80 a 84 años;M;68;23
2022;05 - Usme;17. 75 a 79 años;F;55;7
2022;03 - Santa Fe;21. 95 a 99 años;F;2;1
2022;12 - Barrios Unidos;02. 1 a 4 años;F;103;
2022;15 - Antonio Nariño;15. 65 a 69 años;F;108;
2023;11 - Suba;17. 75 a 79 años;F;75;2
2024;16 - Puente Aranda;08. 30 a 34 años;M;5;
2020;04 - San Cristóbal;21. 95 a 99 años;M;6;3
2021;07 - Bosa;01. Menor de 1 año;M;164;1
2021;10 - Engativá;01. Menor de 1 año;F;186;
2021;18 - Rafael Uribe Uribe;02. 1 a 4 años;F;267;
2022;06 - Tunjuelito;14. 60 a 64 años;M;151;4
2023;02 - Chapinero;16. 70 a 74 años;F;26;
2023;13 - Teusaquillo;05. 15 a 19 años;F;7;
2023;14 - Los Mártires;19. 85 a 89 años;F;7;1
2024;02 - Chapinero;18. 80 a 84 años;M;13;
2024;08 - Kennedy;17. 75 a 79 años;F;6;
2020;22 - En Rev_Loc;05. 15 a 19 años;F;241;
2022;06 - Tunjuelito;19. 85 a 89 años;M;25;2
2022;14 - Los Mártires;16. 70 a 74 años;F;77;3
2022;14 - Los Mártires;20. 90 a 94 años;F;14;2
2022;16 - Puente Aranda;20. 90 a 94 años;M;44;13
2022;16 - Puente Aranda;20. 90 a 94 años;F;36;5
2022;12 - Barrios Unidos;20. 90 a 94 años;M;36;11
2023;09 - Fontibón;14. 60 a 64 años;M;19;
2023;22 - En Rev_Loc;18. 80 a 84 años;M;82;4
2023;18 - Rafael Uribe Uribe;15. 65 a 69 años;M;9;
2020;03 - Santa Fe;21. 95 a 99 años;F;7;
2020;09 - Fontibón;20. 90 a 94 años;M;18;4
2020;09 - Fontibón;21. 95 a 99 años;M;5;2
2020;17 - La Candelaria;19. 85 a 89 años;F;10;1
2021;01 - Usaquén;20. 90 a 94 años;M;104;38
2021;14 - Los Mártires;21. 95 a 99 años;F;10;4
2022;11 - Suba;19. 85 a 89 años;M;306;31
2022;03 - Santa Fe;03. 5 a 9 años;F;50;
2022;02 - Chapinero;19. 85 a 89 años;M;81;2
2022;17 - La Candelaria;16. 70 a 74 años;M;29;
2022;12 - Barrios Unidos;18. 80 a 84 años;M;105;8
2024;19 - Ciudad Bolívar;02. 1 a 4 años;F;10;
2020;01 - Usaquén;19. 85 a 89 años;F;199;33
2020;22 - En Rev_Loc;04. 10 a 14 años;M;155;
2020;99 - Localidad Desconocida;13. 55 a 59 años;F;133;5
2021;05 - Usme;19. 85 a 89 años;F;51;16
2022;03 - Santa Fe;14. 60 a 64 años;F;210;2
2022;01 - Usaquén;21. 95 a 99 años;M;33;10
2022;02 - Chapinero;20. 90 a 94 años;M;49;6
2023;11 - Suba;17. 75 a 79 años;M;64;1
2023;03 - Santa Fe;02. 1 a 4 años;M;18;
2023;12 - Barrios Unidos;01. Menor de 1 año;M;10;
2024;18 - Rafael Uribe Uribe;10. 40 a 44 años;F;16;
2024;15 - Antonio Nariño;05. 15 a 19 años;F;1;
2024;06 - Tunjuelito;10. 40 a 44 años;M;6;
2021;20 - Sumapaz;06. 20 a 24 años;M;6;
2021;20 - Sumapaz;05. 15 a 19 años;F;3;
2021;17 - La Candelaria;02. 1 a 4 años;F;26;
2022;08 - Kennedy;21. 95 a 99 años;M;20;7
2022;17 - La Candelaria;03. 5 a 9 años;M;16;
2022;12 - Barrios Unidos;18. 80 a 84 años;F;132;2
2022;99 - Localidad Desconocida;03. 5 a 9 años;F;60;
2022;99 - Localidad Desconocida;16. 70 a 74 años;M;78;2
2023;08 - Kennedy;02. 1 a 4 años;F;34;
2024;10 - Engativá;09. 35 a 39 años;M;6;
2024;01 - Usaquén;04. 10 a 14 años;M;8;
2020;22 - En Rev_Loc;03. 5 a 9 años;F;97;
2020;17 - La Candelaria;07. 25 a 29 años;F;160;
2021;03 - Santa Fe;02. 1 a 4 años;F;86;
2021;99 - Localidad Desconocida;01. Menor de 1 año;M;33;
2022;07 - Bosa;01. Menor de 1 año;M;128;
2022;09 - Fontibón;02. 1 a 4 años;F;206;
2023;16 - Puente Aranda;15. 65 a 69 años;F;14;
2023;16 - Puente Aranda;16. 70 a 74 años;F;11;2
2023;12 - Barrios Unidos;10. 40 a 44 años;F;11;
2024;13 - Teusaquillo;15. 65 a 69 años;F;8;
2020;11 - Suba;21. 95 a 99 años;F;37;13
2022;03 - Santa Fe;19. 85 a 89 años;F;25;2
2022;22 - En Rev_Loc;01. Menor de 1 año;F;232;
2022;14 - Los Mártires;21. 95 a 99 años;F;8;1
2022;17 - La Candelaria;19. 85 a 89 años;F;11;2
2022;99 - Localidad Desconocida;17. 75 a 79 años;F;54;1
2023;22 - En Rev_Loc;16. 70 a 74 años;M;99;6
2024;13 - Teusaquillo;09. 35 a 39 años;F;10;
2022;14 - Los Mártires;18. 80 a 84 años;M;60;10
2023;10 - Engativá;19. 85 a 89 años;F;18;2
2023;22 - En Rev_Loc;19. 85 a 89 años;F;81;7
2023;13 - Teusaquillo;10. 40 a 44 años;F;25;
2023;15 - Antonio Nariño;09. 35 a 39 años;F;13;
2020;03 - Santa Fe;20. 90 a 94 años;F;13;4
2021;10 - Engativá;21. 95 a 99 años;F;54;20
2022;15 - Antonio Nariño;19. 85 a 89 años;M;16;3
2022;14 - Los Mártires;19. 85 a 89 años;M;24;6
2023;22 - En Rev_Loc;20. 90 a 94 años;F;35;7
2020;06 - Tunjuelito;19. 85 a 89 años;F;61;16
2020;17 - La Candelaria;20. 90 a 94 años;F;2;1
2021;19 - Ciudad Bolívar;19. 85 a 89 años;F;83;28
2022;07 - Bosa;19. 85 a 89 años;F;52;8
2022;06 - Tunjuelito;02. 1 a 4 años;M;73;
2022;17 - La Candelaria;04. 10 a 14 años;F;29;
2022;99 - Localidad Desconocida;01. Menor de 1 año;F;29;
2024;05 - Usme;18. 80 a 84 años;M;2;
2020;09 - Fontibón;19. 85 a 89 años;F;108;25
2020;13 - Teusaquillo;21. 95 a 99 años;F;11;6
2020;15 - Antonio Nariño;19. 85 a 89 años;M;42;7
2021;13 - Teusaquillo;20. 90 a 94 años;F;54;15
2021;17 - La Candelaria;14. 60 a 64 años;M;101;2
2023;11 - Suba;07. 25 a 29 años;M;42;
2020;03 - Santa Fe;18. 80 a 84 años;F;80;18
2022;19 - Ciudad Bolívar;18. 80 a 84 años;M;60;5
2024;19 - Ciudad Bolívar;02. 1 a 4 años;M;19;
2024;09 - Fontibón;15. 65 a 69 años;F;15;
2020;06 - Tunjuelito;01. Menor de 1 año;M;30;
2020;99 - Localidad Desconocida;17. 75 a 79 años;F;25;3
2022;05 - Usme;03. 5 a 9 años;F;93;
2022;06 - Tunjuelito;17. 75 a 79 años;M;52;4
2022;04 - San Cristóbal;17. 75 a 79 años;M;86;7
2024;07 - Bosa;15. 65 a 69 años;M;3;1
2024;01 - Usaquén;01. Menor de 1 año;F;15;
2020;06 - Tunjuelito;01. Menor de 1 año;F;27;
2021;22 - En Rev_Loc;16. 70 a 74 años;M;174;4
2021;22 - En Rev_Loc;15. 65 a 69 años;M;252;2
2020;10 - Engativá;01. Menor de 1 año;M;105;
2022;18 - Rafael Uribe Uribe;19. 85 a 89 años;M;49;12
2024;08 - Kennedy;10. 40 a 44 años;M;6;
2022;20 - Sumapaz;12. 50 a 54 años;F;3;
2022;13 - Teusaquillo;01. Menor de 1 año;M;34;
2023;22 - En Rev_Loc;06. 20 a 24 años;F;85;
2024;02 - Chapinero;01. Menor de 1 año;M;12;
2020;99 - Localidad Desconocida;01. Menor de 1 año;F;13;
2021;03 - Santa Fe;18. 80 a 84 años;M;60;14
2021;13 - Teusaquillo;01. Menor de 1 año;F;27;
2021;14 - Los Mártires;18. 80 a 84 años;M;63;19
2022;15 - Antonio Nariño;17. 75 a 79 años;M;45;4
2024;14 - Los Mártires;02. 1 a 4 años;F;3;
2021;17 - La Candelaria;16. 70 a 74 años;F;49;3
2022;04 - San Cristóbal;21. 95 a 99 años;F;12;1
2024;99 - Localidad Desconocida;11. 45 A 49 años;M;3;
2020;08 - Kennedy;21. 95 a 99 años;F;33;6
2021;05 - Usme;01. Menor de 1 año;M;53;
2021;10 - Engativá;20. 90 a 94 años;M;124;53
2022;14 - Los Mártires;03. 5 a 9 años;M;47;
2022;18 - Rafael Uribe Uribe;21. 95 a 99 años;M;6;4
2023;12 - Barrios Unidos;03. 5 a 9 años;F;4;
2024;12 - Barrios Unidos;11. 45 A 49 años;M;2;
2024;02 - Chapinero;11. 45 A 49 años;F;20;
2020;04 - San Cristóbal;01. Menor de 1 año;M;63;
2021;20 - Sumapaz;06. 20 a 24 años;F;3;
2021;17 - La Candelaria;03. 5 a 9 años;M;36;
2021;17 - La Candelaria;17. 75 a 79 años;F;28;5
2023;19 - Ciudad Bolívar;19. 85 a 89 años;M;4;1
2023;01 - Usaquén;07. 25 a 29 años;M;20;
2020;14 - Los Mártires;20. 90 a 94 años;M;9;2
2023;05 - Usme;11. 45 A 49 años;F;14;
2023;01 - Usaquén;16. 70 a 74 años;F;79;
2021;15 - Antonio Nariño;04. 10 a 14 años;F;191;
2023;02 - Chapinero;14. 60 a 64 años;M;23;
2023;04 - San Cristóbal;10. 40 a 44 años;F;17;
2020;17 - La Candelaria;06. 20 a 24 años;F;109;
2021;14 - Los Mártires;21. 95 a 99 años;M;4;2
2021;99 - Localidad Desconocida;19. 85 a 89 años;M;27;8
2023;16 - Puente Aranda;09. 35 a 39 años;F;18;
2023;15 - Antonio Nariño;01. Menor de 1 año;M;6;
2021;06 - Tunjuelito;01. Menor de 1 año;F;32;
2021;13 - Teusaquillo;19. 85 a 89 años;F;103;24
2020;03 - Santa Fe;20. 90 a 94 años;M;11;8
2022;09 - Fontibón;22. Mayor de 100 años;F;4;1
2023;10 - Engativá;18. 80 a 84 años;M;25;4
2023;13 - Teusaquillo;16. 70 a 74 años;F;20;
2023;12 - Barrios Unidos;21. 95 a 99 años;F;5;
2020;02 - Chapinero;15. 65 a 69 años;F;243;8
2021;22 - En Rev_Loc;17. 75 a 79 años;M;77;2
2021;22 - En Rev_Loc;20. 90 a 94 años;F;21;1
2021;14 - Los Mártires;17. 75 a 79 años;F;88;10
2023;02 - Chapinero;06. 20 a 24 años;M;5;
2023;13 - Teusaquillo;12. 50 a 54 años;M;10;
2021;22 - En Rev_Loc;19. 85 a 89 años;F;33;1
2023;11 - Suba;10. 40 a 44 años;F;83;
2023;09 - Fontibón;01. Menor de 1 año;M;24;
2023;15 - Antonio Nariño;02. 1 a 4 años;M;3;
2020;12 - Barrios Unidos;03. 5 a 9 años;M;94;
2021;07 - Bosa;18. 80 a 84 años;F;199;33
2021;08 - Kennedy;21. 95 a 99 años;F;32;9
2021;09 - Fontibón;01. Menor de 1 año;F;65;
2023;03 - Santa Fe;11. 45 A 49 años;F;13;
2023;14 - Los Mártires;01. Menor de 1 año;M;14;
2024;04 - San Cristóbal;02. 1 a 4 años;M;10;
2020;99 - Localidad Desconocida;04. 10 a 14 años;F;43;
2021;16 - Puente Aranda;01. Menor de 1 año;F;43;
2021;17 - La Candelaria;05. 15 a 19 años;M;154;3
2022;15 - Antonio Nariño;15. 65 a 69 años;M;69;6
2023;11 - Suba;03. 5 a 9 años;F;16;
2020;99 - Localidad Desconocida;12. 50 a 54 años;M;185;5
2021;04 - San Cristóbal;18. 80 a 84 años;F;157;29
2023;02 - Chapinero;09. 35 a 39 años;F;30;
2023;09 - Fontibón;09. 35 a 39 años;M;13;1
2023;16 - Puente Aranda;12. 50 a 54 años;M;11;
2022;20 - Sumapaz;09. 35 a 39 años;F;3;
2023;09 - Fontibón;07. 25 a 29 años;F;23;
2021;04 - San Cristóbal;21. 95 a 99 años;M;5;1
2022;10 - Engativá;20. 90 a 94 años;F;140;25
2023;08 - Kennedy;18. 80 a 84 años;M;9;1
2023;13 - Teusaquillo;11. 45 A 49 años;F;15;
2023;18 - Rafael Uribe Uribe;08. 30 a 34 años;F;19;
2021;14 - Los Mártires;02. 1 a 4 años;F;66;
2021;19 - Ciudad Bolívar;01. Menor de 1 año;M;128;2
2023;10 - Engativá;11. 45 A 49 años;M;25;1
2024;12 - Barrios Unidos;10. 40 a 44 años;M;3;
2021;22 - En Rev_Loc;01. Menor de 1 año;F;43;
2023;19 - Ciudad Bolívar;14. 60 a 64 años;F;22;
2020;05 - Usme;19. 85 a 89 años;M;31;7
2021;11 - Suba;21. 95 a 99 años;M;24;9
2023;22 - En Rev_Loc;17. 75 a 79 años;M;109;4
2023;22 - En Rev_Loc;09. 35 a 39 años;M;103;
2024;16 - Puente Aranda;02. 1 a 4 años;M;4;
2020;19 - Ciudad Bolívar;19. 85 a 89 años;F;75;21
2021;22 - En Rev_Loc;20. 90 a 94 años;M;15;2
2021;14 - Los Mártires;04. 10 a 14 años;M;175;
2021;15 - Antonio Nariño;18. 80 a 84 años;F;84;8
2021;99 - Localidad Desconocida;17. 75 a 79 años;M;81;16
2023;10 - Engativá;12. 50 a 54 años;M;25;
2020;17 - La Candelaria;16. 70 a 74 años;F;20;1
2023;16 - Puente Aranda;02. 1 a 4 años;F;6;
2020;18 - Rafael Uribe Uribe;20. 90 a 94 años;M;24;11
2022;22 - En Rev_Loc;01. Menor de 1 año;M;325;
2023;19 - Ciudad Bolívar;11. 45 A 49 años;F;16;
2024;05 - Usme;13. 55 a 59 años;F;7;
2024;09 - Fontibón;03. 5 a 9 años;F;2;
2020;13 - Teusaquillo;19. 85 a 89 años;M;55;19
2021;03 - Santa Fe;20. 90 a 94 años;F;14;6
2021;18 - Rafael Uribe Uribe;21. 95 a 99 años;M;13;4
2020;22 - En Rev_Loc;01. Menor de 1 año;M;25;1
2021;18 - Rafael Uribe Uribe;01. Menor de 1 año;F;75;
2023;09 - Fontibón;10. 40 a 44 años;F;26;
2021;05 - Usme;01. Menor de 1 año;F;56;1
2021;03 - Santa Fe;17. 75 a 79 años;M;105;29
2023;04 - San Cristóbal;09. 35 a 39 años;M;11;
2023;05 - Usme;13. 55 a 59 años;F;16;
2020;99 - Localidad Desconocida;18. 80 a 84 años;F;21;7
2022;18 - Rafael Uribe Uribe;01. Menor de 1 año;M;91;
2023;01 - Usaquén;09. 35 a 39 años;F;66;
2021;17 - La Candelaria;16. 70 a 74 años;M;48;6
2021;14 - Los Mártires;19. 85 a 89 años;F;42;5
2021;15 - Antonio Nariño;20. 90 a 94 años;M;16;10
2020;05 - Usme;20. 90 a 94 años;F;21;6
2022;13 - Teusaquillo;01. Menor de 1 año;F;34;
2023;02 - Chapinero;12. 50 a 54 años;M;18;
2020;13 - Teusaquillo;16. 70 a 74 años;M;148;17
2021;99 - Localidad Desconocida;02. 1 a 4 años;F;157;
2023;09 - Fontibón;16. 70 a 74 años;M;17;
2020;13 - Teusaquillo;19. 85 a 89 años;F;74;16
2021;07 - Bosa;21. 95 a 99 años;F;11;8
2022;08 - Kennedy;20. 90 a 94 años;F;91;18
2023;18 - Rafael Uribe Uribe;10. 40 a 44 años;F;21;
2024;01 - Usaquén;17. 75 a 79 años;M;25;3
2021;17 - La Candelaria;01. Menor de 1 año;M;11;
2023;10 - Engativá;03. 5 a 9 años;M;10;
2023;99 - Localidad Desconocida;07. 25 a 29 años;M;3;
2023;11 - Suba;18. 80 a 84 años;F;78;
2023;10 - Engativá;05. 15 a 19 años;F;11;
2020;16 - Puente Aranda;20. 90 a 94 años;M;26;10
2021;18 - Rafael Uribe Uribe;20. 90 a 94 años;F;77;23
2024;08 - Kennedy;02. 1 a 4 años;M;17;
2020;09 - Fontibón;01. Menor de 1 año;M;46;
2020;22 - En Rev_Loc;18. 80 a 84 años;F;39;1
2022;17 - La Candelaria;20. 90 a 94 años;F;5;1
2021;13 - Teusaquillo;20. 90 a 94 años;M;34;18
2023;19 - Ciudad Bolívar;08. 30 a 34 años;F;26;
2023;10 - Engativá;12. 50 a 54 años;F;49;
2023;19 - Ciudad Bolívar;01. Menor de 1 año;M;56;
2021;14 - Los Mártires;01. Menor de 1 año;M;19;
2021;20 - Sumapaz;16. 70 a 74 años;M;2;1
2021;99 - Localidad Desconocida;19. 85 a 89 años;F;43;6
2022;03 - Santa Fe;20. 90 a 94 años;M;16;7
2023;10 - Engativá;10. 40 a 44 años;F;41;
2023;04 - San Cristóbal;19. 85 a 89 años;M;4;1
2021;03 - Santa Fe;21. 95 a 99 años;F;3;2
2022;12 - Barrios Unidos;01. Menor de 1 año;M;33;1
2023;18 - Rafael Uribe Uribe;07. 25 a 29 años;F;23;
2020;18 - Rafael Uribe Uribe;01. Menor de 1 año;M;53;
2020;12 - Barrios Unidos;20. 90 a 94 años;F;42;8
2023;05 - Usme;01. Menor de 1 año;F;26;
2023;13 - Teusaquillo;14. 60 a 64 años;M;18;
2022;12 - Barrios Unidos;21. 95 a 99 años;F;19;1
2023;03 - Santa Fe;09. 35 a 39 años;F;12;
2023;19 - Ciudad Bolívar;12. 50 a 54 años;F;18;
2024;99 - Localidad Desconocida;09. 35 a 39 años;M;5;
2021;14 - Los Mártires;18. 80 a 84 años;F;60;9
2023;13 - Teusaquillo;06. 20 a 24 años;F;11;
2023;22 - En Rev_Loc;06. 20 a 24 años;M;54;
2023;12 - Barrios Unidos;06. 20 a 24 años;M;5;
2024;07 - Bosa;01. Menor de 1 año;M;22;
2021;12 - Barrios Unidos;19. 85 a 89 años;M;64;21
2022;17 - La Candelaria;20. 90 a 94 años;M;9;3
2023;08 - Kennedy;13. 55 a 59 años;F;38;
2023;12 - Barrios Unidos;08. 30 a 34 años;F;12;
2020;12 - Barrios Unidos;21. 95 a 99 años;F;10;4
2021;02 - Chapinero;01. Menor de 1 año;M;34;
2021;03 - Santa Fe;18. 80 a 84 años;F;60;22
2023;08 - Kennedy;14. 60 a 64 años;F;24;
2023;10 - Engativá;05. 15 a 19 años;M;7;
2023;10 - Engativá;15. 65 a 69 años;F;38;
2020;22 - En Rev_Loc;17. 75 a 79 años;F;50;1
2020;15 - Antonio Nariño;03. 5 a 9 años;F;67;
2020;05 - Usme;18. 80 a 84 años;F;75;12
2022;03 - Santa Fe;01. Menor de 1 año;M;52;
2023;02 - Chapinero;10. 40 a 44 años;F;26;
2023;11 - Suba;12. 50 a 54 años;M;46;
2023;03 - Santa Fe;12. 50 a 54 años;M;10;
2020;99 - Localidad Desconocida;01. Menor de 1 año;M;10;
2023;10 - Engativá;08. 30 a 34 años;F;44;
2023;16 - Puente Aranda;16. 70 a 74 años;M;7;
2023;08 - Kennedy;18. 80 a 84 años;F;23;
2023;09 - Fontibón;12. 50 a 54 años;F;27;
2023;13 - Teusaquillo;13. 55 a 59 años;M;17;
2023;10 - Engativá;01. Menor de 1 año;F;48;
2023;03 - Santa Fe;06. 20 a 24 años;F;10;
2023;13 - Teusaquillo;02. 1 a 4 años;M;10;
2023;14 - Los Mártires;08. 30 a 34 años;M;18;
2023;18 - Rafael Uribe Uribe;12. 50 a 54 años;M;7;
2020;15 - Antonio Nariño;01. Menor de 1 año;M;18;
2023;13 - Teusaquillo;14. 60 a 64 años;F;32;
2023;05 - Usme;02. 1 a 4 años;F;12;
2020;22 - En Rev_Loc;02. 1 a 4 años;F;77;
2021;11 - Suba;22. Mayor de 100 años;M;4;3
2023;10 - Engativá;15. 65 a 69 años;M;26;
2023;09 - Fontibón;09. 35 a 39 años;F;31;
2023;08 - Kennedy;08. 30 a 34 años;M;22;
2023;09 - Fontibón;02. 1 a 4 años;M;9;
2023;04 - San Cristóbal;10. 40 a 44 años;M;16;
2023;06 - Tunjuelito;02. 1 a 4 años;F;3;
2023;14 - Los Mártires;02. 1 a 4 años;M;10;
2023;22 - En Rev_Loc;21. 95 a 99 años;F;9;1
2023;14 - Los Mártires;10. 40 a 44 años;M;6;
2023;18 - Rafael Uribe Uribe;02. 1 a 4 años;M;14;
2023;13 - Teusaquillo;09. 35 a 39 años;F;25;
2020;17 - La Candelaria;15. 65 a 69 años;F;30;2
2023;09 - Fontibón;01. Menor de 1 año;F;22;
2023;13 - Teusaquillo;18. 80 a 84 años;M;8;
2023;08 - Kennedy;11. 45 A 49 años;F;41;
2020;99 - Localidad Desconocida;02. 1 a 4 años;F;22;
2023;08 - Kennedy;08. 30 a 34 años;F;60;
2023;16 - Puente Aranda;12. 50 a 54 años;F;23;
2023;22 - En Rev_Loc;04. 10 a 14 años;M;33;
2023;04 - San Cristóbal;07. 25 a 29 años;F;14;
2021;15 - Antonio Nariño;01. Menor de 1 año;M;16;
2023;07 - Bosa;11. 45 A 49 años;F;26;2
2023;04 - San Cristóbal;08. 30 a 34 años;M;13;
2023;07 - Bosa;15. 65 a 69 años;F;10;
2023;03 - Santa Fe;19. 85 a 89 años;M;2;
2023;19 - Ciudad Bolívar;18. 80 a 84 años;F;3;1
2023;03 - Santa Fe;20. 90 a 94 años;F;1;
2023;12 - Barrios Unidos;05. 15 a 19 años;M;4;
2020;22 - En Rev_Loc;19. 85 a 89 años;F;14;
2023;09 - Fontibón;15. 65 a 69 años;F;26;
2023;10 - Engativá;17. 75 a 79 años;M;17;1
2023;04 - San Cristóbal;17. 75 a 79 años;M;5;1
2023;08 - Kennedy;04. 10 a 14 años;F;6;
2023;01 - Usaquén;19. 85 a 89 años;M;32;
2023;22 - En Rev_Loc;05. 15 a 19 años;M;45;
2023;19 - Ciudad Bolívar;06. 20 a 24 años;F;14;
2023;06 - Tunjuelito;05. 15 a 19 años;M;9;
2023;18 - Rafael Uribe Uribe;16. 70 a 74 años;M;4;
2020;01 - Usaquén;01. Menor de 1 año;M;78;
2023;22 - En Rev_Loc;04. 10 a 14 años;F;32;
2023;07 - Bosa;14. 60 a 64 años;F;14;1
2023;10 - Engativá;10. 40 a 44 años;M;12;
2023;07 - Bosa;05. 15 a 19 años;F;7;
2023;11 - Suba;20. 90 a 94 años;F;28;1
2020;99 - Localidad Desconocida;19. 85 a 89 años;F;15;3
2023;08 - Kennedy;04. 10 a 14 años;M;8;
2020;17 - La Candelaria;02. 1 a 4 años;F;11;
2021;03 - Santa Fe;01. Menor de 1 año;M;32;
2023;08 - Kennedy;19. 85 a 89 años;F;13;1
2022;07 - Bosa;19. 85 a 89 años;M;42;10
2023;12 - Barrios Unidos;12. 50 a 54 años;M;8;
2023;18 - Rafael Uribe Uribe;14. 60 a 64 años;F;10;
2023;12 - Barrios Unidos;10. 40 a 44 años;M;3;
2020;07 - Bosa;21. 95 a 99 años;F;10;3
2022;20 - Sumapaz;08. 30 a 34 años;F;5;
2023;11 - Suba;11. 45 A 49 años;M;39;
2023;16 - Puente Aranda;08. 30 a 34 años;F;14;
2023;22 - En Rev_Loc;03. 5 a 9 años;F;48;
2023;19 - Ciudad Bolívar;04. 10 a 14 años;F;7;
2023;19 - Ciudad Bolívar;15. 65 a 69 años;M;9;
2023;07 - Bosa;07. 25 a 29 años;M;11;
2020;07 - Bosa;21. 95 a 99 años;M;8;5
2023;05 - Usme;05. 15 a 19 años;F;5;
2023;09 - Fontibón;18. 80 a 84 años;F;11;2
2023;04 - San Cristóbal;15. 65 a 69 años;M;11;
2023;05 - Usme;02. 1 a 4 años;M;18;
2021;04 - San Cristóbal;21. 95 a 99 años;F;10;3
2022;12 - Barrios Unidos;01. Menor de 1 año;F;26;
2023;08 - Kennedy;06. 20 a 24 años;M;18;
2023;19 - Ciudad Bolívar;03. 5 a 9 años;M;9;
2021;03 - Santa Fe;20. 90 a 94 años;M;12;4
2023;16 - Puente Aranda;13. 55 a 59 años;M;4;
2023;08 - Kennedy;10. 40 a 44 años;M;28;
2023;09 - Fontibón;06. 20 a 24 años;F;13;
2023;13 - Teusaquillo;17. 75 a 79 años;M;15;1
2021;09 - Fontibón;21. 95 a 99 años;F;19;4
2021;17 - La Candelaria;18. 80 a 84 años;F;27;
2022;03 - Santa Fe;19. 85 a 89 años;M;21;4
2023;18 - Rafael Uribe Uribe;08. 30 a 34 años;M;11;
2021;17 - La Candelaria;17. 75 a 79 años;M;31;6
2023;19 - Ciudad Bolívar;11. 45 A 49 años;M;8;
2023;08 - Kennedy;12. 50 a 54 años;F;33;1
2023;02 - Chapinero;01. Menor de 1 año;M;20;
2023;06 - Tunjuelito;01. Menor de 1 año;F;13;
2023;16 - Puente Aranda;10. 40 a 44 años;F;17;
2023;17 - La Candelaria;01. Menor de 1 año;M;6;
2023;01 - Usaquén;03. 5 a 9 años;M;13;
2023;02 - Chapinero;02. 1 a 4 años;F;14;
2022;11 - Suba;22. Mayor de 100 años;M;6;2
2022;06 - Tunjuelito;01. Menor de 1 año;F;35;
2023;12 - Barrios Unidos;18. 80 a 84 años;F;11;
2023;02 - Chapinero;15. 65 a 69 años;F;47;
2023;18 - Rafael Uribe Uribe;18. 80 a 84 años;F;8;1
2020;03 - Santa Fe;19. 85 a 89 años;M;36;14
2021;09 - Fontibón;20. 90 a 94 años;M;35;11
2023;13 - Teusaquillo;18. 80 a 84 años;F;15;
2023;18 - Rafael Uribe Uribe;09. 35 a 39 años;F;14;
